date,time,frequency,rs,dt
210907,202830,14.074,-18,0.3
210607,201930,14.074,-7,0.2
211006,135000,14.074,-14,-0.5
210713,194445,14.074,11,-1.0
210810,193030,14.074,-2,0.4
210713,213215,14.074,-11,0.2
210809,222030,14.074,-2,0.7
210713,235000,14.074,-14,-0.4
210422,195000,14.074,-19,0.4
210519,165200,14.074,-7,0.8
210714,003315,14.074,-12,0.1
210604,205200,14.074,-21,0.0
210422,184700,14.074,18,0.1
210819,215530,14.074,-10,0.0
210611,184200,14.074,4,0.2
210610,193715,14.074,-19,-0.7
210422,230800,14.074,-12,0.1
210809,200945,14.074,0,0.1
211005,225545,14.074,-21,-0.3
210628,211315,14.074,9,0.2
210819,194115,14.074,-19,0.5
210809,215715,14.074,-1,0.1
210908,153245,14.074,-4,-0.8
210519,185515,14.074,-6,-0.8
211005,205845,14.074,3,-0.8
210603,224345,14.074,-17,-0.4
210713,221330,14.074,-16,0.3
210628,190130,14.074,-3,0.0
210607,161500,14.074,-1,-0.6
210809,205545,14.074,-24,1.2
210827,210315,14.074,-12,0.7
210719,235200,14.074,-11,0.5
210908,153330,14.074,-10,-1.4
210628,190015,14.074,-3,-0.7
210820,000745,14.074,9,0.2
210628,171100,14.074,-7,0.3
210831,212730,14.074,7,0.2
210422,221700,14.074,-14,0.4
210908,203030,14.074,0,-0.2
210422,183430,14.074,-24,0.4
210819,184545,14.074,-20,0.8
210610,211215,14.074,-24,0.4
210819,184045,14.074,-17,0.1
210713,194215,14.074,14,-1.0
210422,164400,14.074,-21,0.2
210519,174445,14.074,5,0.6
210809,195915,14.074,2,0.2
210809,225400,14.074,-24,0.5
210519,181345,14.074,-9,-0.1
210827,205315,14.074,-7,0.4
210607,160345,14.074,-17,0.0
210722,222815,14.074,-17,0.0
210609,224845,14.074,-4,0.3
211005,195345,14.074,-4,-0.4
210716,215415,14.074,-11,0.2
210809,221345,14.074,-15,0.1
210907,204415,14.074,-4,-0.1
210809,204530,14.074,-18,0.6
210819,195030,14.074,-11,0.4
210602,233715,14.074,12,0.1
210519,161700,14.074,-21,0.4
210804,232045,14.074,-24,0.2
210505,201345,14.074,1,0.1
210830,183030,14.074,-18,1.3
211005,214715,14.074,1,-0.4
211005,194545,14.074,0,-1.1
211006,002315,14.074,-5,-0.5
210427,180300,14.074,-21,0.4
210827,205445,14.074,-9,0.8
210615,205330,14.074,-7,0.3
210804,232400,14.074,-21,0.1
210809,210915,14.074,-17,0.4
210607,162500,14.074,-6,-0.2
210628,190445,14.074,-12,-0.1
210908,164145,14.074,2,-0.1
210519,171445,14.074,-20,0.4
210907,201045,14.074,-16,0.1
210819,205845,14.074,-21,0.2
210908,192745,14.074,-15,0.2
210809,220330,14.074,-5,0.6
210611,171800,14.074,4,0.0
211006,004115,14.074,-4,-0.4
210804,234800,14.074,-19,0.3
210615,231230,14.074,-13,0.4
210908,195530,14.074,-24,0.2
210819,205315,14.074,-2,0.3
210610,205800,14.074,-19,0.9
210628,221630,14.074,-17,0.1
210422,195030,14.074,-13,0.3
210519,175545,14.074,-2,0.0
210809,202130,14.074,9,0.3
210910,174415,14.074,-14,0.2
210422,204315,14.074,-11,-0.4
210819,204130,14.074,-1,0.3
210819,230900,14.074,-14,0.4
211006,050100,14.074,-12,-0.4
210519,184800,14.074,-8,-0.8
210722,230945,14.074,-9,0.1
210831,204430,14.074,-9,-0.1
210423,220045,14.074,-5,0.6
210819,203615,14.074,-21,0.4
210713,220015,14.074,-23,0.2
210628,164800,14.074,-3,0.5
211005,203445,14.074,5,-0.3
210809,210200,14.074,-24,0.1
210628,205300,14.074,-16,0.9
210422,171830,14.074,3,0.5
211006,011145,14.074,-6,-0.1
210519,182300,14.074,-8,-0.7
210908,202430,14.074,-7,1.1
210422,171945,14.074,3,0.3
210607,164145,14.074,9,-0.3
210819,175945,14.074,5,0.2
210713,232830,14.074,-9,0.1
210713,230115,14.074,-5,0.1
210908,160130,14.074,-8,-0.2
210809,210730,14.074,-12,0.5
210628,200400,14.074,2,0.0
210908,154430,14.074,-1,-0.8
210423,172115,14.074,-16,0.1
211006,135845,14.074,6,-0.5
210716,215815,14.074,21,0.1
210819,231900,14.074,1,0.1
210827,205545,14.074,-11,0.9
210514,213800,14.074,-8,0.3
210804,235900,14.074,10,0.4
211006,112915,14.074,-14,-0.5
211005,221745,14.074,-6,-0.3
210610,181930,14.074,-4,0.2
211005,234700,14.074,3,-0.2
210611,212245,14.074,-7,0.2
211006,001430,14.074,-3,-0.3
211006,021400,14.074,5,-0.3
210908,160345,14.074,3,-0.3
210902,223545,14.074,-17,0.1
210908,190030,14.074,-9,0.3
211006,144600,14.074,-15,-1.9
210422,164700,14.074,10,-0.8
210805,000030,14.074,2,0.4
210610,190500,14.074,13,0.3
210611,190915,14.074,-17,0.1
210611,190630,14.074,-17,-0.1
210809,190830,14.074,-20,0.1
210610,200430,14.074,-11,-0.8
210809,212545,14.074,-24,0.2
210915,201230,14.074,-2,-0.9
210819,194400,14.074,-22,0.6
210607,163015,14.074,-7,0.3
210819,181745,14.074,-11,0.4
210713,222630,14.074,-15,0.0
211006,133930,14.074,-10,1.1
210628,210515,14.074,-13,1.8
210628,223000,14.074,-15,0.1
210915,201630,14.074,2,-1.0
210823,180800,14.074,-13,0.3
210422,224330,14.074,-16,0.2
211005,194100,14.074,-9,-0.4
210809,203530,14.074,-4,0.4
210628,222915,14.074,0,0.1
210819,225145,14.074,-11,-0.4
210908,191100,14.074,-20,0.3
210603,213200,14.074,-8,0.1
210810,191645,14.074,-1,0.4
210422,190630,14.074,-21,0.6
210615,205915,14.074,7,0.2
210610,190500,14.074,-22,0.5
210511,203830,14.074,4,-0.5
210422,190630,14.074,-10,0.6
210824,224145,14.074,-7,0.5
210610,203115,14.074,-12,-0.3
211005,210000,14.074,-10,-0.3
210511,202315,14.074,12,-0.9
210713,203230,14.074,-15,0.3
210615,205100,14.074,4,0.7
210809,190900,14.074,-11,0.1
210722,220900,14.074,2,-0.4
210819,211430,14.074,-17,0.2
210422,184315,14.074,-12,0.1
210809,195730,14.074,-14,-0.3
210819,205745,14.074,-1,0.2
210422,200200,14.074,-10,0.3
211005,222715,14.074,-20,-0.2
210423,175100,14.074,-14,0.3
211006,004500,14.074,-15,-0.6
210628,204630,14.074,-18,1.0
210819,234600,14.074,-12,0.5
210611,183800,14.074,-13,0.2
210422,204430,14.074,-2,0.2
210809,220330,14.074,-24,0.1
210817,200300,14.074,-12,0.1
210806,183030,14.074,-18,0.5
210607,195200,14.074,-21,0.4
210908,194300,14.074,-2,0.9
210713,213200,14.074,-15,0.5
210610,200000,14.074,-13,-0.9
210423,173130,14.074,3,-0.2
211005,220545,14.074,14,-0.3
210628,192045,14.074,-16,-0.9
210607,190145,14.074,-14,0.6
210603,230430,14.074,-9,0.3
210819,221930,14.074,-16,0.0
210628,215700,14.074,1,0.8
210604,211115,14.074,1,0.0
210607,162600,14.074,-7,-0.1
210607,150100,14.074,-10,0.5
210713,205830,14.074,-11,1.2
210809,203530,14.074,-17,0.4
210615,231700,14.074,8,0.1
210607,171400,14.074,-14,0.3
210713,213330,14.074,-10,0.4
210831,213615,14.074,-2,0.2
210819,192830,14.074,4,0.7
210519,164815,14.074,-6,-0.4
210616,222400,14.074,-16,0.1
210607,174230,14.074,-6,0.0
210422,195145,14.074,-17,0.5
210628,213200,14.074,-8,0.4
210615,210700,14.074,-3,0.2
210915,203900,14.074,-14,0.3
210831,201400,14.074,2,-0.1
210713,232145,14.074,1,0.1
210809,191700,14.074,7,0.1
210610,194545,14.074,-8,-1.1
210423,170745,14.074,-11,-0.5
210827,201100,14.074,-11,0.0
210610,200445,14.074,-11,-1.0
210628,215000,14.074,-11,0.2
210511,202830,14.074,-5,-0.4
210604,204800,14.074,1,0.0
211005,215030,14.074,1,1.7
211006,012700,14.074,-17,-0.3
210819,194800,14.074,-24,1.0
210628,175445,14.074,-9,0.1
210713,195700,14.074,-3,-0.6
210810,193330,14.074,-21,0.1
210827,204030,14.074,-3,0.1
210607,160445,14.074,-9,-0.2
211005,221400,14.074,-14,-0.4
210910,203200,14.074,-21,-0.3
210423,221000,14.074,10,0.2
211006,130900,14.074,3,0.2
210714,002300,14.074,2,-0.2
210607,175915,14.074,-21,0.0
210628,175630,14.074,24,0.1
210819,232000,14.074,-15,0.1
210610,202915,14.074,-10,0.3
210819,173230,14.074,-6,0.0
210610,194700,14.074,9,-1.5
210422,224500,14.074,-8,0.2
210422,231215,14.074,3,0.1
210831,202545,14.074,-16,0.2
210713,213945,14.074,5,0.1
210809,183015,14.074,-10,-1.1
210910,174830,14.074,-24,0.0
210819,181000,14.074,3,0.3
210628,194815,14.074,-16,0.1
210713,223130,14.074,-10,0.1
210616,185100,14.074,5,0.1
211005,220300,14.074,-3,-0.2
210819,213015,14.074,-13,0.2
210819,212600,14.074,7,0.1
210628,221715,14.074,-6,-0.1
211005,235200,14.074,1,-0.2
210809,193645,14.074,-8,0.4
210607,193945,14.074,-21,0.5
210809,194530,14.074,-15,0.4
211005,205615,14.074,-7,-0.2
210908,180115,14.074,-23,0.6
210831,211315,14.074,-6,0.0
210713,224130,14.074,-1,0.1
211005,214615,14.074,12,-0.3
210603,210515,14.074,-3,0.3
210809,201130,14.074,-9,0.3
210615,205715,14.074,1,0.3
210902,225800,14.074,-12,0.2
210831,220315,14.074,-4,-0.2
210610,193215,14.074,5,0.5
210809,195045,14.074,-8,-0.1
210611,191400,14.074,9,0.0
210819,213545,14.074,-13,0.0
210518,201545,14.074,-17,0.0
210831,210415,14.074,-7,0.2
210604,210930,14.074,-1,-0.1
210518,193700,14.074,-9,0.2
210507,184630,14.074,-12,1.1
210819,215945,14.074,6,0.2
210716,214315,14.074,-21,0.2
210819,211700,14.074,-14,0.4
211005,201030,14.074,-5,-0.1
210714,000545,14.074,-7,0.1
211005,221330,14.074,17,-0.3
210628,184945,14.074,6,-0.1
210908,172245,14.074,-3,0.1
210514,205945,14.074,-10,-0.2
210422,194700,14.074,-4,0.5
210607,161330,14.074,-2,0.7
210716,211515,14.074,-9,-0.6
210713,232245,14.074,-12,0.8
210610,191215,14.074,-15,0.5
210607,175500,14.074,-11,-0.2
210819,180115,14.074,-10,0.6
211005,203800,14.074,-5,-0.3
210819,222615,14.074,-2,0.0
210915,201630,14.074,-10,-0.7
210610,181915,14.074,-8,0.3
210628,203030,14.074,-12,0.1
210830,180730,14.074,-10,-0.2
210607,192845,14.074,2,0.6
210819,195130,14.074,-5,0.4
210628,171215,14.074,-15,0.0
211006,001545,14.074,-5,-0.2
210615,213030,14.074,-1,-0.4
210722,221715,14.074,2,0.6
210819,235900,14.074,-16,0.1
210819,231930,14.074,1,1.4
210611,185415,14.074,-14,0.0
210831,220000,14.074,-14,0.1
210908,183315,14.074,-3,0.1
210908,194845,14.074,-11,-0.4
210915,204645,14.074,-11,0.0
210831,211130,14.074,-9,0.1
211005,201415,14.074,-3,-0.5
210610,191015,14.074,-16,0.5
211005,234815,14.074,-11,-0.1
211005,234915,14.074,-1,-0.3
210722,230745,14.074,1,-0.2
210819,230715,14.074,-12,0.2
210809,192245,14.074,-13,0.0
210603,225500,14.074,-3,0.3
210422,193500,14.074,-3,0.4
210819,213730,14.074,-18,0.0
211005,194745,14.074,-4,-0.6
210914,203145,14.074,0,-0.9
210809,193030,14.074,-15,0.0
210831,205030,14.074,-12,0.0
210611,215545,14.074,13,0.2
210908,182845,14.074,-12,0.0
210831,195030,14.074,-15,0.0
210809,180715,14.074,-3,0.1
210908,183630,14.074,-15,1.2
210818,180315,14.074,-19,-0.4
210908,172000,14.074,-14,0.2
210809,215145,14.074,2,0.6
210830,181015,14.074,-13,-0.1
210518,194300,14.074,-11,0.3
210809,214630,14.074,-17,0.2
210716,212530,14.074,-15,0.2
211005,212415,14.074,-14,-0.2
210901,210845,14.074,-10,-0.5
211006,135830,14.074,-1,-0.5
210809,225630,14.074,-10,-0.1
210505,181315,14.074,15,-0.2
210910,164800,14.074,-13,0.6
210628,221700,14.074,-11,0.2
210810,193515,14.074,-11,0.7
210819,203530,14.074,-2,0.3
210519,165915,14.074,3,0.3
210716,210945,14.074,-15,0.2
210910,172600,14.074,-14,0.2
210604,220430,14.074,-12,0.4
211005,222130,14.074,-18,-0.3
210610,194500,14.074,-16,0.0
211006,041815,14.074,-19,-0.4
210519,163545,14.074,-24,0.8
210607,180015,14.074,-5,0.1
210422,200015,14.074,-13,0.6
211005,195200,14.074,-9,-0.1
210809,213315,14.074,-3,0.5
210716,210330,14.074,-3,0.1
210607,173300,14.074,12,0.1
210831,205845,14.074,3,0.1
210607,190745,14.074,-14,1.9
210827,212045,14.074,-6,0.9
210603,204500,14.074,1,-2.1
211005,234100,14.074,-13,-0.4
210722,221900,14.074,19,-0.3
211006,001600,14.074,-5,0.5
210819,213145,14.074,16,0.4
210819,224515,14.074,-11,0.1
210607,194300,14.074,-6,0.6
210809,214900,14.074,-14,0.0
210819,233115,14.074,-10,1.2
210603,224500,14.074,-22,0.5
210607,163530,14.074,-14,0.2
211006,021730,14.074,-8,-0.4
210819,233930,14.074,-11,-0.2
210719,182415,14.074,-4,1.2
210611,185145,14.074,-4,-0.2
210611,183930,14.074,-5,2.5
211005,205645,14.074,-2,-0.3
210713,212630,14.074,-11,0.2
210819,232215,14.074,-21,0.1
210713,212415,14.074,-17,-1.4
210628,172645,14.074,-22,0.1
210611,171700,14.074,6,0.1
210908,163730,14.074,7,0.2
211005,230700,14.074,-10,-0.3
210713,221230,14.074,7,-0.9
210809,200600,14.074,-12,0.1
210722,223545,14.074,-12,0.3
210628,205730,14.074,-21,1.0
211006,142915,14.074,-7,-0.5
210908,164845,14.074,-18,0.1
210910,172200,14.074,-7,0.4
210713,212445,14.074,-18,0.2
210628,212900,14.074,-20,0.3
210422,224800,14.074,3,-0.6
211006,013130,14.074,-5,-0.2
211005,211545,14.074,-8,-0.1
210610,201400,14.074,4,-0.7
210809,225245,14.074,-24,0.0
210908,183015,14.074,-6,0.3
210422,201830,14.074,-1,0.4
210827,201000,14.074,-2,0.2
210716,220345,14.074,-24,0.1
210819,234300,14.074,-4,1.9
210628,182215,14.074,-2,0.7
210831,213145,14.074,-6,0.2
210615,213945,14.074,-13,0.2
210422,174315,14.074,1,0.3
210908,195815,14.074,-20,0.5
210908,171330,14.074,-16,0.1
210713,201645,14.074,-7,-0.6
210628,222300,14.074,-11,0.1
210628,220545,14.074,-11,0.8
210607,173200,14.074,-19,0.0
210607,193730,14.074,-20,0.5
210611,211530,14.074,0,1.5
210607,150415,14.074,-9,0.0
210819,203145,14.074,16,0.4
210604,212830,14.074,2,0.1
210722,214945,14.074,-17,0.0
210628,214615,14.074,-19,0.9
210819,213700,14.074,-6,0.0
210628,204815,14.074,-10,0.9
210422,200100,14.074,-3,0.4
210422,191715,14.074,-2,1.4
211006,045230,14.074,-12,-0.3
210423,171330,14.074,-17,0.1
210809,201900,14.074,-5,0.5
210422,191745,14.074,-23,0.6
210719,234615,14.074,-13,0.5
210915,202945,14.074,5,0.1
210819,174300,14.074,-2,-0.1
210721,200230,14.074,-9,0.2
210908,160015,14.074,8,-0.3
210602,233015,14.074,-3,0.2
210819,221345,14.074,-6,0.1
210819,185115,14.074,-3,0.1
210809,215530,14.074,2,0.0
210819,220415,14.074,5,0.3
211005,194945,14.074,-5,0.5
210908,184230,14.074,-6,-0.2
210908,162200,14.074,-7,-0.2
210722,233215,14.074,7,0.1
210713,234045,14.074,2,0.1
211005,233515,14.074,6,-0.1
210603,223215,14.074,-24,0.9
210713,201445,14.074,10,-0.5
211006,030945,14.074,-12,-0.2
210610,192430,14.074,-20,0.5
211005,210015,14.074,-4,0.0
210607,163630,14.074,3,0.3
210716,215730,14.074,-16,0.5
210908,201830,14.074,-18,0.5
210611,190945,14.074,-24,0.0
210831,212345,14.074,-2,0.2
210722,222615,14.074,-3,0.3
210519,164300,14.074,0,0.8
211006,131745,14.074,-4,-0.6
210809,203815,14.074,2,-1.0
210908,173900,14.074,-10,-0.2
211005,212245,14.074,14,-1.9
211005,202645,14.074,-11,0.5
210716,222530,14.074,-9,0.4
210908,153200,14.074,-15,-0.8
210819,230215,14.074,-9,0.4
210809,202215,14.074,-17,0.3
210713,210645,14.074,-24,1.0
210819,204815,14.074,-18,0.3
210914,203145,14.074,13,-0.9
211005,233730,14.074,-8,-0.3
210604,214330,14.074,-2,0.0
210910,203745,14.074,1,-0.5
210607,185915,14.074,-15,0.3
210422,202130,14.074,4,0.8
211006,015030,14.074,9,-0.3
210908,201715,14.074,-5,0.5
210908,154030,14.074,-12,-0.3
210716,214300,14.074,-3,0.1
210604,214845,14.074,-5,0.3
210628,204900,14.074,-17,1.1
210809,191415,14.074,-5,0.0
210803,200500,14.074,1,-0.2
210422,172430,14.074,-11,0.4
210818,205330,14.074,-5,0.2
210810,194245,14.074,-10,0.4
210810,194815,14.074,-10,0.6
210819,181800,14.074,-24,0.2
210716,215200,14.074,-10,0.1
210716,210345,14.074,-18,0.1
210908,180815,14.074,-17,1.1
210908,201530,14.074,-14,0.8
210628,183215,14.074,-23,0.6
210819,174045,14.074,-12,-0.2
210827,200830,14.074,-2,0.4
210610,211815,14.074,-9,0.2
210910,164015,14.074,-7,-0.1
210810,195830,14.074,-5,1.4
210422,210830,14.074,-17,0.8
210628,164615,14.074,-13,1.1
210628,212015,14.074,6,-0.4
210827,211415,14.074,-11,1.6
210607,183030,14.074,-12,0.1
210512,162700,14.074,7,0.4
210819,181545,14.074,-1,0.2
211005,225730,14.074,11,-0.2
210607,192530,14.074,-18,0.6
211005,233645,14.074,5,-0.3
210809,222015,14.074,5,0.1
210422,165345,14.074,3,-1.8
210713,231830,14.074,-22,0.1
210713,230930,14.074,3,0.2
210908,201100,14.074,-7,0.5
211005,235545,14.074,-24,-0.2
210804,230200,14.074,-7,0.4
210908,201845,14.074,-23,0.5
210716,221945,14.074,-16,0.1
210607,174900,14.074,-13,0.0
210819,200415,14.074,-15,0.0
210809,192745,14.074,-9,0.0
210422,202715,14.074,6,0.7
210809,202915,14.074,0,0.7
210615,205900,14.074,-20,0.2
210604,214415,14.074,-5,0.4
210628,183015,14.074,-16,0.6
210908,191500,14.074,-19,0.3
210810,194515,14.074,1,0.4
210824,223030,14.074,-12,0.3
210611,171000,14.074,-24,0.1
211006,023700,14.074,-7,-0.3
210908,170700,14.074,3,0.1
210607,201415,14.074,1,0.2
211006,021415,14.074,-10,-0.4
211005,193530,14.074,-9,-0.5
210831,203530,14.074,2,-0.2
210628,194915,14.074,-12,0.2
210722,213700,14.074,-3,0.6
210810,194245,14.074,6,0.5
210628,173415,14.074,-3,-0.2
210603,202815,14.074,-11,-1.3
210908,190515,14.074,-3,0.4
210716,213545,14.074,-6,0.1
210611,184730,14.074,-10,0.1
210713,220700,14.074,-10,0.6
210831,212545,14.074,-15,0.9
210713,211815,14.074,-24,1.2
211005,205345,14.074,-11,-0.3
210422,200430,14.074,3,0.5
210819,175030,14.074,-17,0.1
210830,174815,14.074,-12,-0.8
210908,171245,14.074,-14,0.3
210809,212130,14.074,1,0.3
210819,233130,14.074,-3,0.6
210628,172630,14.074,-9,0.1
210819,195600,14.074,-24,0.5
210819,232015,14.074,-2,0.1
210819,223630,14.074,-3,0.2
211005,203330,14.074,-15,-0.2
210908,191645,14.074,-14,0.2
210610,183200,14.074,-12,0.0
210628,221830,14.074,-8,0.2
210519,163900,14.074,-22,1.6
210809,195230,14.074,-9,0.3
210607,184700,14.074,-8,0.5
211006,014730,14.074,-16,-0.3
210831,195930,14.074,-13,0.5
210819,181245,14.074,-10,0.3
210908,193915,14.074,-12,0.4
210713,234900,14.074,-9,0.1
211005,221300,14.074,-1,-0.9
210819,214445,14.074,0,0.1
210615,210000,14.074,-15,0.1
210519,182100,14.074,5,-0.1
211005,230530,14.074,-13,-0.5
210819,221015,14.074,-23,0.0
210908,185745,14.074,-11,-0.3
210519,181600,14.074,0,0.1
210607,155515,14.074,-3,-0.6
211006,135345,14.074,1,-0.6
210607,183115,14.074,-13,0.3
210607,150345,14.074,-19,0.5
210910,171030,14.074,-17,0.5
210716,214530,14.074,-18,0.1
211006,020715,14.074,1,-0.4
210519,172900,14.074,-20,-0.2
210422,203630,14.074,-4,0.1
210602,231015,14.074,-21,0.3
210819,232330,14.074,-19,0.3
211005,213415,14.074,-9,-0.5
210607,201830,14.074,13,0.1
210503,191430,18.100,-18,0.3
210830,225400,18.100,5,0.5
210527,204615,18.100,-2,0.3
210823,190015,18.100,-14,0.3
210525,170115,18.100,1,0.1
210823,222900,18.100,-14,0.7
210810,184315,18.100,-11,0.2
210823,220630,18.100,-6,0.5
210625,205515,18.100,-23,1.0
210428,215200,18.100,-10,0.2
210902,214115,18.100,11,-0.1
210827,181145,18.100,0,0.1
210503,210300,18.100,-3,0.3
210625,205930,18.100,-13,0.3
210525,224530,18.100,-10,0.0
210512,204300,18.100,-11,0.3
210804,194330,18.100,-9,0.5
210721,192845,18.100,-14,-0.6
210511,161530,18.100,-13,0.1
210824,211045,18.100,-15,0.7
210913,190600,18.100,6,-0.1
210514,203345,18.100,1,0.5
210623,205345,18.100,-10,-0.9
210622,182100,18.100,-19,-0.5
210913,202545,18.100,1,0.7
210430,154030,18.100,12,0.5
210810,180500,18.100,0,0.6
210823,205815,18.100,-15,0.7
210510,200330,18.100,-5,0.0
210818,223245,18.100,-21,0.4
210830,222000,18.100,8,-0.4
210810,171245,18.100,-19,0.2
210511,212630,18.100,11,-0.1
210511,192100,18.100,9,0.0
210519,155345,18.100,1,0.5
210513,174400,18.100,-14,-0.5
210525,181915,18.100,-6,0.7
210625,211915,18.100,-2,0.3
210623,210015,18.100,4,-0.7
210525,175930,18.100,-4,0.5
210428,175630,18.100,-7,0.4
210519,205130,18.100,-13,0.5
210503,195415,18.100,-10,1.4
210823,202130,18.100,-12,0.5
210503,192600,18.100,-5,0.3
210830,220715,18.100,14,0.1
210824,220115,18.100,-14,2.1
210504,205115,18.100,-11,0.1
210608,204600,18.100,4,0.1
210503,232700,18.100,8,1.2
210824,203745,18.100,-11,-0.2
210527,185915,18.100,-2,-0.1
210901,203830,18.100,-16,0.4
210827,175515,18.100,-2,0.1
210511,175345,18.100,-13,0.1
210823,214030,18.100,-13,0.3
210830,213515,18.100,-19,1.1
210824,194445,18.100,-7,-0.4
210511,214115,18.100,-5,0.0
210527,220800,18.100,10,0.2
210423,183600,18.100,-4,0.2
210525,180500,18.100,10,0.1
210525,162400,18.100,-8,0.2
210512,195515,18.100,-12,0.1
210824,194345,18.100,-14,-0.3
210518,184430,18.100,-4,0.2
210823,203600,18.100,-16,0.5
210625,154315,18.100,-12,0.3
210907,192830,18.100,0,-1.0
210830,195415,18.100,-9,1.7
210823,212330,18.100,-21,0.4
210623,213445,18.100,7,0.0
210430,204945,18.100,-15,0.0
210830,213415,18.100,-6,1.0
210913,220315,18.100,-4,0.3
210816,204330,18.100,-12,0.0
210625,201200,18.100,-19,0.4
210910,000645,18.100,-9,0.3
210804,194115,18.100,-14,0.0
210824,203000,18.100,5,0.3
210824,215215,18.100,-15,0.3
210525,192445,18.100,-11,0.0
210525,215900,18.100,-5,0.5
210721,194715,18.100,-10,0.4
210625,210715,18.100,19,0.4
210525,174500,18.100,3,0.5
210810,153130,18.100,4,0.0
210525,221730,18.100,-20,0.3
210824,221000,18.100,2,0.5
210823,210200,18.100,-17,0.5
210805,214430,18.100,-21,0.2
210517,195430,18.100,-10,0.0
210901,202100,18.100,-2,0.0
210525,194230,18.100,-16,0.1
210429,144215,18.100,-13,0.1
210909,230845,18.100,-7,0.2
210810,173030,18.100,-20,0.0
210428,174630,18.100,-11,0.5
210611,163645,18.100,-2,0.3
210909,230200,18.100,4,0.3
210511,183500,18.100,-24,0.4
210810,180630,18.100,-21,0.4
210827,184945,18.100,-14,0.6
210503,221015,18.100,-9,0.1
210913,214100,18.100,-15,-0.9
210517,211730,18.100,-17,0.1
210824,205415,18.100,-5,0.3
210824,215400,18.100,-8,0.4
210818,214315,18.100,0,1.0
210913,213530,18.100,-14,-0.1
210913,194015,18.100,-16,0.3
210823,205715,18.100,-24,0.6
210504,203630,18.100,-1,0.0
210527,204000,18.100,12,0.4
210818,214230,18.100,-7,0.9
210625,160545,18.100,-1,0.2
210818,232745,18.100,-14,0.9
210830,221815,18.100,-9,-0.2
210517,192830,18.100,-3,0.1
210818,184900,18.100,4,0.5
210525,221700,18.100,-10,0.1
210503,223130,18.100,-8,0.6
210525,194230,18.100,-5,0.2
210423,201615,18.100,-15,0.1
210625,193945,18.100,-10,0.0
210907,210500,18.100,-13,0.2
210824,215300,18.100,-14,0.4
210504,221000,18.100,7,0.1
210913,210930,18.100,0,0.0
210525,172115,18.100,-6,2.0
210909,231300,18.100,-6,0.9
210510,195930,18.100,7,0.1
210625,215900,18.100,-13,0.2
210823,223815,18.100,-3,0.5
210625,174715,18.100,-19,0.4
210913,193715,18.100,-15,0.1
210622,183330,18.100,-15,0.4
210830,194430,18.100,-24,0.8
210823,215700,18.100,-4,0.5
210910,220730,18.100,-17,-0.1
210804,215430,18.100,-3,0.6
210525,173900,18.100,7,0.4
210804,222315,18.100,-9,0.3
210811,214245,18.100,-13,0.3
210823,200300,18.100,-19,1.0
210805,232415,18.100,-16,0.1
210810,161730,18.100,-18,0.6
210826,204900,18.100,-3,-0.1
210429,213900,18.100,-2,0.1
210721,190245,18.100,13,0.5
210909,235815,18.100,-20,0.1
210525,210900,18.100,-4,0.0
210818,204230,18.100,-15,0.3
210816,202930,18.100,-15,0.3
210810,203730,18.100,-15,0.5
210428,214230,18.100,-16,0.2
210511,220215,18.100,-12,0.1
210816,191345,18.100,-14,0.4
210428,154530,18.100,-3,0.2
210803,220900,18.100,-2,0.3
210623,205630,18.100,5,-0.6
210804,221915,18.100,-14,0.6
210517,201245,18.100,-5,0.3
210827,173830,18.100,-6,0.2
210511,182030,18.100,-7,0.3
210810,222815,18.100,-19,-0.1
210913,171000,18.100,-18,-0.1
210805,233000,18.100,-13,0.4
210511,191345,18.100,1,0.4
210907,192930,18.100,-8,-1.1
210913,214515,18.100,1,-0.1
210823,212315,18.100,16,-0.1
210517,190015,18.100,3,0.4
210827,194615,18.100,-12,0.1
210513,184330,18.100,-5,-0.5
210913,200145,18.100,-5,0.1
210428,213715,18.100,-14,0.0
210810,210200,18.100,-15,0.0
210427,201945,18.100,-18,0.1
210902,215130,18.100,-5,0.0
210913,181945,18.100,-6,0.3
210810,161715,18.100,-5,0.3
210913,173930,18.100,-24,0.0
210823,202900,18.100,-20,0.4
210913,165000,18.100,-11,-0.2
210614,232345,18.100,-7,-0.2
210514,203645,18.100,0,0.4
210625,212115,18.100,-3,0.1
210823,202515,18.100,-8,0.4
210525,200330,18.100,6,0.6
210824,195145,18.100,-13,-0.7
210909,223645,18.100,-17,0.0
210525,180345,18.100,-19,0.4
210622,175915,18.100,-11,-0.4
210805,213600,18.100,-8,0.1
210518,191745,18.100,-11,0.1
210525,200945,18.100,2,0.5
210625,171745,18.100,-5,0.0
210824,194245,18.100,-7,-0.2
210511,181945,18.100,11,1.3
210625,202100,18.100,-10,0.2
210824,202245,18.100,-24,1.5
210614,234045,18.100,-5,0.1
210511,165015,18.100,-2,0.0
210614,231915,18.100,-16,-0.5
210625,195300,18.100,-18,0.0
210625,175345,18.100,-18,0.1
210510,202030,18.100,-5,0.0
210525,221530,18.100,-13,0.2
210527,212230,18.100,8,0.2
210511,210715,18.100,-24,-0.1
210907,191700,18.100,4,-1.1
210518,170315,18.100,-8,1.0
210824,212700,18.100,-1,0.4
210429,164515,18.100,-4,0.0
210913,201415,18.100,-15,0.0
210824,204830,18.100,-12,-0.7
210803,220730,18.100,-2,0.0
210810,185600,18.100,-13,0.2
210625,193615,18.100,-11,0.1
