date,time,frequency,rs,dt
210819,191145,14.074,7,0.8
211006,015600,14.074,-15,-0.3
210519,164430,14.074,3,0.8
210831,204130,14.074,-14,0.0
210819,171700,14.074,13,0.1
210804,225900,14.074,-10,0.4
210628,180500,14.074,-4,0.2
210902,223415,14.074,-22,0.7
210819,210615,14.074,-4,0.2
211005,210315,14.074,-4,-0.3
210607,182500,14.074,-8,-0.1
210607,170130,14.074,-15,0.4
210615,215145,14.074,6,0.2
210908,202645,14.074,-15,0.6
210719,234415,14.074,-14,0.4
210908,192745,14.074,-12,0.6
210519,180245,14.074,-24,0.4
210607,162715,14.074,2,-0.2
211005,225645,14.074,-8,-0.3
210713,234130,14.074,-6,0.5
210603,204315,14.074,-1,-1.9
210628,170745,14.074,2,0.6
210824,224000,14.074,-16,1.0
210514,212445,14.074,-2,0.1
211006,004815,14.074,-1,-0.3
211005,220245,14.074,-3,-0.2
210722,213845,14.074,-2,0.0
210809,190845,14.074,8,-0.4
210519,181115,14.074,-14,0.0
210831,214700,14.074,-11,0.2
210713,214745,14.074,2,0.2
210908,191545,14.074,1,0.1
210809,192045,14.074,-12,0.0
210714,000615,14.074,-10,0.0
210908,162530,14.074,-14,-0.3
210423,175830,14.074,-6,0.1
210809,212900,14.074,10,0.3
210628,170000,14.074,-22,0.4
210603,223915,14.074,-24,0.3
210831,200630,14.074,-12,0.5
210809,192430,14.074,-17,0.0
211005,203000,14.074,-2,-0.3
210607,180130,14.074,2,0.3
210819,202245,14.074,-18,0.1
210628,202615,14.074,-4,1.1
211005,192615,14.074,-14,0.1
210819,203945,14.074,-9,0.4
211006,144200,14.074,3,-0.3
210610,202230,14.074,-11,-0.4
210713,215545,14.074,-20,0.3
210518,194745,14.074,-19,0.3
210422,173200,14.074,-16,0.3
210610,194530,14.074,-20,-0.6
210902,224630,14.074,4,0.3
210628,200015,14.074,-6,0.1
210819,231600,14.074,-7,0.1
210628,211500,14.074,-17,0.6
210819,231000,14.074,-2,0.1
210907,204545,14.074,-9,-1.0
210713,214830,14.074,-3,0.1
211006,010800,14.074,-8,-0.5
210610,194130,14.074,-5,-0.3
210809,204615,14.074,-4,0.5
210819,204015,14.074,-13,0.3
210427,203430,14.074,-6,0.0
210809,192730,14.074,-18,0.2
210819,214030,14.074,-18,0.6
210713,215945,14.074,-7,0.3
210628,173615,14.074,-13,0.1
210603,205300,14.074,-11,0.1
210819,231145,14.074,-7,0.1
210607,194345,14.074,4,0.6
210901,214330,14.074,6,0.2
210831,195800,14.074,-1,0.3
210908,195545,14.074,-17,0.5
211006,144145,14.074,-10,0.2
210809,215100,14.074,-17,0.1
210610,193245,14.074,-5,1.3
210422,224700,14.074,3,0.2
210628,192015,14.074,-10,-0.8
210422,172145,14.074,0,-0.2
210628,200645,14.074,-22,0.0
210610,195330,14.074,-7,-0.9
210628,202215,14.074,-13,-0.3
210716,220000,14.074,-11,0.0
210809,192130,14.074,-14,-0.1
210628,171900,14.074,7,0.0
210713,205745,14.074,-7,1.2
210610,201715,14.074,-15,-0.4
210831,213945,14.074,-21,-1.3
210628,202530,14.074,2,0.3
210819,172230,14.074,-16,0.2
210628,162545,14.074,-18,0.3
210809,203645,14.074,-17,0.5
210422,195530,14.074,-12,1.2
210519,182815,14.074,-8,-1.1
210607,160230,14.074,-18,-0.7
210628,204115,14.074,-6,0.2
210607,150530,14.074,-13,0.0
210902,230330,14.074,10,0.3
210914,001330,14.074,-6,-0.1
210427,175430,14.074,-12,0.4
210628,203030,14.074,-13,-0.5
210818,164745,14.074,-13,0.1
210607,202000,14.074,7,0.1
210830,183515,14.074,-21,-0.1
210611,215500,14.074,-1,0.2
210713,232100,14.074,-5,0.1
210809,192800,14.074,-5,0.0
210831,220830,14.074,-8,0.4
210602,232715,14.074,-18,0.2
210628,170545,14.074,8,1.3
210719,235545,14.074,-8,1.1
210422,190845,14.074,-16,1.0
210810,190745,14.074,-7,0.5
210809,204700,14.074,-6,0.5
210915,204930,14.074,-7,-0.3
210824,224315,14.074,-2,-0.2
210819,233330,14.074,-14,0.1
210819,185845,14.074,-24,0.4
210422,165015,14.074,2,0.2
210628,202330,14.074,-4,0.1
210615,205245,14.074,-10,-0.1
210628,171045,14.074,-8,0.1
211005,231200,14.074,-4,-0.4
210607,181215,14.074,-20,0.0
210809,201645,14.074,5,0.7
210615,205915,14.074,-5,-0.1
210831,201430,14.074,-20,0.3
210809,185500,14.074,-13,-0.1
210809,222000,14.074,-7,0.2
210607,161530,14.074,-17,-0.2
210819,171230,14.074,15,0.1
210809,214515,14.074,-14,0.1
211005,214745,14.074,4,-0.3
210628,171345,14.074,-20,0.0
210610,184715,14.074,-13,0.1
210819,202030,14.074,-6,-0.6
210628,200700,14.074,-10,-0.8
210713,231045,14.074,-6,0.0
210907,204415,14.074,-13,0.0
210910,164230,14.074,-16,-0.1
210809,181030,14.074,-15,0.1
210908,200315,14.074,3,0.5
210819,195145,14.074,-8,0.5
210610,192745,14.074,-8,0.7
210908,181745,14.074,-11,1.1
210603,202015,14.074,1,-1.2
210603,221815,14.074,-11,0.5
210824,223500,14.074,-8,1.4
210422,184600,14.074,-20,0.2
210819,171330,14.074,-1,1.9
210831,203930,14.074,-12,0.0
210611,191330,14.074,-19,-0.3
210713,211900,14.074,-5,0.0
210809,213715,14.074,-15,1.3
211005,194845,14.074,3,-0.3
210713,211600,14.074,-4,1.3
210819,213915,14.074,-2,1.4
210628,205345,14.074,-20,1.0
210713,223315,14.074,-17,0.3
210831,215045,14.074,-10,0.0
210809,205545,14.074,-5,0.9
210713,215130,14.074,-14,0.3
210819,204015,14.074,-7,0.3
210819,171000,14.074,-21,0.1
210628,161700,14.074,-13,0.1
210610,231400,14.074,-12,0.1
210809,212330,14.074,-1,0.3
210722,221500,14.074,-20,-0.4
210809,185515,14.074,3,-1.3
211005,200400,14.074,-4,-0.1
210908,161430,14.074,2,-0.2
210809,222345,14.074,-4,0.1
210716,220715,14.074,-7,0.6
210819,171230,14.074,6,0.1
210611,172545,14.074,-16,0.5
210604,212530,14.074,-4,0.1
210519,164230,14.074,-16,0.8
210628,175145,14.074,-20,-0.2
210908,182500,14.074,-14,1.1
210819,204030,14.074,8,0.1
211006,015145,14.074,-10,-0.3
210514,211215,14.074,-5,0.2
210422,190400,14.074,-21,1.0
210908,164230,14.074,3,0.1
210603,222645,14.074,-9,0.8
210819,231815,14.074,9,0.1
210607,163845,14.074,-7,0.0
210809,195600,14.074,-10,0.2
210819,220545,14.074,-6,0.1
210819,210815,14.074,11,0.2
210901,211145,14.074,-9,-0.4
210607,152630,14.074,-22,0.0
210803,194030,14.074,12,0.0
211006,001100,14.074,-11,-0.1
211006,000530,14.074,10,-0.2
210803,200115,14.074,-11,0.0
210907,204100,14.074,5,0.1
210713,223515,14.074,-9,0.1
211005,204045,14.074,-6,-0.2
210819,190230,14.074,-3,0.4
210713,215015,14.074,-12,0.1
211006,021400,14.074,-3,-0.4
210819,202400,14.074,-11,1.3
210809,225145,14.074,-18,0.0
211005,215515,14.074,7,0.0
210615,214815,14.074,-6,0.7
210713,205645,14.074,-11,1.2
210610,203915,14.074,-7,0.5
210716,220030,14.074,22,0.1
210422,171430,14.074,2,0.3
210713,233845,14.074,-9,1.6
210628,210545,14.074,-10,0.3
210830,175745,14.074,6,0.1
211005,201215,14.074,1,-0.3
210713,221630,14.074,6,0.2
210819,193945,14.074,-10,0.5
210803,200515,14.074,-9,-0.2
210519,164815,14.074,-4,0.7
211005,230630,14.074,-7,-0.1
210806,182630,14.074,-11,0.5
210830,182545,14.074,-19,-0.1
211006,001145,14.074,-23,-0.3
210604,205945,14.074,-15,0.0
210514,210515,14.074,-5,0.4
210713,230300,14.074,-1,0.0
210804,230630,14.074,-12,0.3
210819,232400,14.074,-2,0.1
210820,000130,14.074,-8,0.1
210819,182915,14.074,-24,0.2
211006,012115,14.074,-1,-0.5
210628,195200,14.074,-19,0.0
211005,193600,14.074,-5,-0.3
210908,170200,14.074,-12,0.3
210607,153500,14.074,-7,0.0
210809,221915,14.074,3,0.0
210819,215815,14.074,-9,0.3
210422,211100,14.074,2,0.9
210908,201800,14.074,-17,0.9
210809,205730,14.074,-9,0.5
210713,221145,14.074,-19,0.3
210910,173430,14.074,-18,0.1
210810,194615,14.074,-16,0.5
210809,203015,14.074,-16,0.3
210803,202000,14.074,-4,0.6
211006,014245,14.074,-12,-0.4
210628,211815,14.074,-6,0.2
210713,213930,14.074,-15,0.1
210907,204915,14.074,-4,-2.2
210422,224000,14.074,-13,0.0
210809,193815,14.074,0,0.0
210427,180515,14.074,-13,1.2
210809,210930,14.074,-22,0.6
210809,221100,14.074,-19,1.0
210810,190630,14.074,-13,1.4
210422,212345,14.074,-19,0.8
210422,205815,14.074,-17,0.8
211006,011830,14.074,-7,0.2
210519,180945,14.074,-4,0.0
210519,163630,14.074,-17,1.4
210423,173600,14.074,-16,0.1
211006,135645,14.074,2,-1.6
210722,231100,14.074,-13,0.2
210519,183445,14.074,-10,-1.1
210628,193315,14.074,-8,-0.8
210604,205800,14.074,-11,0.1
210615,205345,14.074,-9,0.4
210426,165615,14.074,0,0.1
210804,234500,14.074,-16,0.2
210610,202030,14.074,-5,-0.4
210713,220415,14.074,-12,0.3
210422,202130,14.074,-9,0.4
210607,162315,14.074,-24,0.1
211005,195445,14.074,-7,-0.3
210511,204245,14.074,-7,-0.1
210908,201445,14.074,-1,0.6
210819,212115,14.074,6,0.1
210722,222045,14.074,-2,0.7
210610,194130,14.074,-1,-1.0
210804,234315,14.074,-18,0.3
210628,194345,14.074,10,-0.5
210713,223100,14.074,-15,-0.1
210602,214645,14.074,-9,0.3
210628,171315,14.074,-3,0.1
210615,205600,14.074,-9,0.0
210805,000000,14.074,-6,0.4
210824,180845,14.074,-23,0.8
211005,212900,14.074,-15,0.1
210908,170730,14.074,-11,0.6
210908,181600,14.074,-19,1.0
210610,204045,14.074,0,0.3
210514,204815,14.074,-12,0.0
210628,211715,14.074,-21,0.2
210819,201915,14.074,-5,0.0
210819,180800,14.074,-9,0.4
210628,185230,14.074,-13,-1.1
210603,210115,14.074,13,-0.2
210819,202545,14.074,2,0.0
210713,230215,14.074,-7,0.1
210507,185630,14.074,-10,0.2
210628,205645,14.074,11,0.9
210628,174230,14.074,-12,0.1
210818,205745,14.074,-4,0.3
211005,234230,14.074,-2,-0.1
211006,115000,14.074,-5,-0.5
210809,201600,14.074,-3,0.3
210819,223700,14.074,1,1.5
210607,172000,14.074,-14,0.3
210809,225715,14.074,-8,0.0
210607,192745,14.074,-9,0.5
210615,210900,14.074,-21,0.1
210607,201100,14.074,-17,0.1
211005,193945,14.074,-16,-0.3
211006,041730,14.074,-5,-0.3
210611,184630,14.074,-1,0.2
210908,172830,14.074,-17,-0.2
210908,162515,14.074,8,-0.3
210518,195430,14.074,-15,0.4
210628,203215,14.074,-20,1.4
210607,181300,14.074,-5,0.2
210603,213600,14.074,-5,0.1
210809,202930,14.074,-18,0.4
210603,224530,14.074,7,2.1
210809,183830,14.074,14,0.3
210714,001700,14.074,1,0.0
210819,221145,14.074,-12,-0.2
210809,181845,14.074,-8,0.3
210628,202115,14.074,-19,0.1
210602,234130,14.074,-9,0.4
211005,203900,14.074,-5,-0.1
210722,220045,14.074,-8,0.3
210422,204530,14.074,-10,0.1
210713,200930,14.074,-5,0.8
210719,235030,14.074,-2,-2.5
210628,215330,14.074,-20,0.8
210628,170615,14.074,-13,0.3
210722,221030,14.074,-8,-0.3
210610,185445,14.074,6,0.1
210422,183800,14.074,-3,0.5
210422,174730,14.074,-18,0.3
210422,195730,14.074,-14,0.6
210713,222230,14.074,-4,1.4
210713,234730,14.074,-12,0.0
210908,155345,14.074,-8,-1.0
210604,205900,14.074,6,-0.5
210607,191530,14.074,-2,0.6
210422,203800,14.074,-13,0.1
210809,190530,14.074,-6,0.2
210610,214215,14.074,-3,0.4
210819,214330,14.074,-20,0.2
210607,202845,14.074,-16,0.4
211006,003330,14.074,9,-0.3
210422,184145,14.074,-3,0.1
210607,201900,14.074,-20,-0.2
210713,231345,14.074,-17,0.1
210607,151100,14.074,-11,0.0
211006,141230,14.074,8,-0.6
210519,185730,14.074,-4,-1.0
210603,222445,14.074,3,0.4
210610,205715,14.074,-6,0.1
210908,154130,14.074,5,-0.8
210716,213715,14.074,-24,0.2
210611,175600,14.074,9,0.0
210607,181145,14.074,-16,1.8
210615,230445,14.074,-15,0.3
210722,222915,14.074,10,0.3
210423,172715,14.074,-7,0.0
210713,231345,14.074,-4,0.3
210809,205800,14.074,-8,1.7
210628,192200,14.074,-9,-0.9
210628,204815,14.074,-14,1.1
211006,004400,14.074,-12,-0.3
210809,225645,14.074,-13,-0.8
211006,005800,14.074,14,-0.6
210915,201530,14.074,-20,-0.8
210901,210915,14.074,-8,-0.3
210902,223830,14.074,-10,0.6
210819,223915,14.074,-2,0.2
210722,212800,14.074,-11,0.0
210607,184815,14.074,-7,0.3
210514,212930,14.074,-4,0.5
210607,194615,14.074,-9,1.5
210427,180400,14.074,-15,1.6
210423,215645,14.074,-4,1.1
210519,171845,14.074,-10,0.3
210819,183115,14.074,-18,0.2
210915,201230,14.074,7,-0.8
210603,202215,14.074,-11,-1.2
210607,155330,14.074,-10,-0.7
210713,213545,14.074,2,-0.5
210611,182000,14.074,-9,0.1
210713,211545,14.074,-3,1.0
210602,231515,14.074,-14,0.1
210720,000500,14.074,-1,0.3
210422,211300,14.074,11,-1.2
210809,204530,14.074,-19,0.5
210827,210015,14.074,-16,0.9
210809,214315,14.074,6,0.6
210713,224345,14.074,-8,0.1
210827,211445,14.074,-9,0.7
210713,210315,14.074,-15,1.0
210713,233300,14.074,-11,0.1
210907,201515,14.074,7,0.1
210824,222800,14.074,-2,0.8
210820,000830,14.074,-3,0.2
210915,202800,14.074,-8,0.1
210804,231515,14.074,-5,0.4
210505,201745,14.074,-12,-1.0
210611,181115,14.074,-17,-1.0
210809,202815,14.074,-10,0.6
210818,164200,14.074,-2,0.2
210615,212230,14.074,3,0.2
210819,230045,14.074,2,0.1
210819,224900,14.074,-6,-0.5
210628,165345,14.074,-15,-0.7
210628,215130,14.074,-14,0.8
210713,225730,14.074,-11,0.2
210422,230345,14.074,2,0.1
210803,193515,14.074,0,-0.4
210607,180015,14.074,-13,0.1
210628,180715,14.074,-14,0.3
210715,225630,14.074,3,-0.9
210519,184430,14.074,15,-1.1
210628,161745,14.074,-6,0.2
211005,215945,14.074,-3,-0.3
210819,221930,14.074,-6,-0.1
210819,192900,14.074,4,0.4
211005,200730,14.074,-15,0.1
210803,193630,14.074,-22,-0.6
210819,221400,14.074,-7,0.0
210809,203600,14.074,-1,-1.0
210607,153645,14.074,-4,0.0
210819,200745,14.074,5,0.4
211005,224015,14.074,11,0.9
210824,222300,14.074,-21,0.6
210607,181730,14.074,-12,0.0
210902,223200,14.074,4,0.3
211005,230845,14.074,16,-0.2
210713,230700,14.074,-13,0.3
210514,210115,14.074,3,0.0
211005,202745,14.074,-4,-0.9
210628,172200,14.074,7,1.0
210628,200630,14.074,-9,0.0
210607,160345,14.074,-5,-0.2
210610,205215,14.074,-11,0.3
210607,161000,14.074,-14,0.1
210628,175130,14.074,-24,0.3
210611,171945,14.074,-18,0.0
210713,231145,14.074,1,1.2
210628,192345,14.074,4,-1.0
210819,232330,14.074,-18,0.7
210824,222300,14.074,-10,0.4
210901,214530,14.074,-10,0.0
210628,193900,14.074,-4,-0.9
210611,182900,14.074,-10,0.3
210908,171600,14.074,-2,0.3
210607,192630,14.074,0,-0.3
210607,163915,14.074,-15,0.1
210819,195315,14.074,-18,0.4
210809,221245,14.074,-21,1.8
210713,193700,14.074,-11,0.2
210831,200745,14.074,-12,0.4
211005,215245,14.074,3,-0.2
210422,175645,14.074,-14,0.3
210722,224830,14.074,-8,0.8
210819,225645,14.074,-17,0.3
210628,205400,14.074,-14,1.0
210809,211315,14.074,-18,0.5
210819,220715,14.074,-10,0.1
210519,172400,14.074,-21,0.1
210809,215900,14.074,-7,0.6
210915,204430,14.074,-18,0.3
210628,221945,14.074,-10,0.3
210422,193115,14.074,-20,0.5
210719,234700,14.074,-10,0.6
211006,004815,14.074,2,-0.3
210908,182845,14.074,-19,0.1
210628,172400,14.074,-15,0.1
210610,185345,14.074,-11,0.3
210806,183700,14.074,-12,0.1
210819,214015,14.074,-6,0.0
210831,213900,14.074,6,0.2
210519,175945,14.074,-8,0.1
211005,200115,14.074,2,-0.5
210610,190200,14.074,-3,0.2
210517,221330,14.074,-18,2.1
210910,170315,14.074,-6,0.4
210713,223830,14.074,-16,1.0
210908,164430,14.074,0,0.1
210809,211715,14.074,-8,0.7
210607,175430,14.074,-10,0.0
210607,183915,14.074,18,0.3
210428,184900,18.100,-24,0.3
210428,190530,18.100,20,0.4
210428,183500,18.100,-7,0.3
210428,182715,18.100,-20,0.3
210428,190000,18.100,-7,0.3
210428,183115,18.100,-15,0.3
210428,185345,18.100,-7,0.4
210428,184445,18.100,-14,0.3
210428,182900,18.100,-18,0.3
210428,182500,18.100,-15,0.4
210428,182745,18.100,0,0.4
210428,185615,18.100,-15,0.4
210428,185800,18.100,-11,0.4
210428,184115,18.100,-7,0.5
210428,190900,18.100,-8,0.4
210428,183515,18.100,-14,0.4
210428,190500,18.100,-9,0.3
210428,183430,18.100,-15,0.4
210428,190615,18.100,-2,0.4
210428,190030,18.100,-8,0.4
210428,190045,18.100,-7,0.6
210428,183615,18.100,-3,0.5
210428,185100,18.100,-7,0.5
210428,183000,18.100,-2,0.3
210428,185615,18.100,4,0.3
210428,184045,18.100,-14,0.4
210428,183815,18.100,-4,0.6
210428,185345,18.100,-8,0.5
210428,183200,18.100,-16,0.3
210428,183500,18.100,-17,0.4
210428,182645,18.100,-16,0.3
210428,184430,18.100,-5,0.6
210428,184800,18.100,18,0.3
210428,183045,18.100,-19,0.3
210428,183245,18.100,-3,1.0
210428,184245,18.100,7,0.3
210428,184115,18.100,-11,0.3
210428,184630,18.100,20,0.3
210428,185315,18.100,-14,0.6
210428,185600,18.100,21,0.3
210428,190245,18.100,-10,0.4
210428,185900,18.100,-12,0.2
210428,185130,18.100,-16,1.7
210428,182430,18.100,-6,0.4
210428,182330,18.100,-5,0.5
210428,190100,18.100,-15,0.3
210428,184900,18.100,-4,0.5
210428,190315,18.100,16,0.3
210428,190615,18.100,10,0.3
210428,183030,18.100,-4,0.6
210428,190600,18.100,4,0.3
210428,190545,18.100,-15,0.3
210428,182900,18.100,-1,0.3
210428,190715,18.100,-6,0.3
210428,183845,18.100,-5,0.6
210428,182245,18.100,10,0.3
210428,190400,18.100,-2,0.3
210428,190600,18.100,3,0.3
210428,183130,18.100,-14,0.5
210428,184615,18.100,-3,0.3
210428,190715,18.100,-5,0.4
210428,184045,18.100,-10,0.5
210428,183130,18.100,19,0.4
210428,183530,18.100,-1,0.3
210428,190530,18.100,14,0.3
210428,184415,18.100,-9,0.3
210428,184430,18.100,1,0.3
210428,183115,18.100,10,0.3
210428,185930,18.100,-9,0.3
210428,183415,18.100,16,0.3
210428,185400,18.100,-17,0.4
210428,190745,18.100,-2,0.3
210428,183415,18.100,-10,0.6
210428,190630,18.100,-5,0.3
210428,190845,18.100,-10,0.3
210428,185900,18.100,6,0.3
210428,190300,18.100,-6,0.7
210428,182815,18.100,-16,0.3
210428,184730,18.100,-22,0.3
210428,184330,18.100,17,0.3
210428,182745,18.100,-8,0.4
210428,182630,18.100,-20,0.3
210428,182130,18.100,5,0.4
210428,184800,18.100,-3,0.6
210428,190030,18.100,-15,0.3
210428,185915,18.100,-7,0.3
210428,190245,18.100,-5,0.3
210428,185930,18.100,15,0.4
210428,190200,18.100,1,0.4
210428,185430,18.100,-7,0.4
210428,182645,18.100,-10,0.4
210428,190530,18.100,-6,0.4
210428,190545,18.100,-10,0.1
210428,183200,18.100,16,0.3
210428,183330,18.100,2,0.3
210428,182330,18.100,-21,0.3
210428,185030,18.100,17,-2.2
210428,183215,18.100,2,0.3
210428,190530,18.100,-17,0.6
210428,190645,18.100,-7,0.3
210428,182200,18.100,-11,0.2
210428,185645,18.100,-16,0.4
210428,184045,18.100,-8,0.3
210428,185830,18.100,-5,0.3
210428,190230,18.100,-14,0.1
210428,184400,18.100,-17,0.2
210428,190815,18.100,6,0.3
210428,185130,18.100,-15,0.3
210428,190200,18.100,-6,0.7
210428,183000,18.100,-15,0.3
210428,183530,18.100,-17,0.3
210428,190830,18.100,-1,0.7
210428,190245,18.100,10,0.3
210428,183130,18.100,-16,0.3
210428,190330,18.100,-11,0.5
210428,185100,18.100,-20,0.3
210428,185800,18.100,-14,0.3
210428,190515,18.100,5,0.3
210428,183100,18.100,18,0.4
210428,185800,18.100,20,0.4
210428,182300,18.100,-15,1.2
210428,182645,18.100,13,0.3
210428,190600,18.100,-11,0.1
210428,190845,18.100,-6,0.3
210428,190300,18.100,-21,0.4
210428,190700,18.100,1,0.3
210428,182815,18.100,-1,0.4
210428,183300,18.100,-4,0.4
210428,190015,18.100,3,0.3
210428,183415,18.100,-21,0.4
210428,184915,18.100,-1,0.5
210428,183615,18.100,2,0.3
210428,190245,18.100,-19,0.3
210428,183530,18.100,-23,0.3
210428,182130,18.100,-15,0.5
210428,182845,18.100,-16,1.0
210428,182715,18.100,10,0.3
210428,184300,18.100,-2,0.7
210428,190445,18.100,-12,0.4
210428,183030,18.100,-13,0.2
210428,184830,18.100,19,0.4
210428,182300,18.100,-5,0.3
210428,183515,18.100,-6,0.3
210428,182600,18.100,11,0.4
210428,185530,18.100,5,0.1
210428,183400,18.100,-8,0.3
210428,182645,18.100,-8,0.4
210428,184545,18.100,-19,0.3
210428,185345,18.100,-15,0.4
210428,182300,18.100,-16,0.4
210428,183545,18.100,1,0.3
210428,190200,18.100,-15,0.3
210428,183045,18.100,-9,0.4
210428,184830,18.100,-10,0.3
210428,185430,18.100,-1,0.3
210428,185945,18.100,-12,0.1
210428,184730,18.100,9,0.4
210428,190515,18.100,4,0.4
210428,190900,18.100,-12,0.3
210428,182300,18.100,-12,0.3
210428,184345,18.100,8,0.3
210428,182500,18.100,-17,0.9
210428,190700,18.100,20,0.3
210428,184300,18.100,-3,0.2
210428,190430,18.100,-6,0.7
210428,183715,18.100,-15,0.4
210428,183515,18.100,-18,0.4
210428,182200,18.100,8,0.4
210428,182530,18.100,-11,0.5
210428,183345,18.100,-9,0.4
210428,190430,18.100,-11,0.4
210428,190400,18.100,-10,0.3
210428,183515,18.100,-15,0.3
210428,184800,18.100,-7,0.3
210428,184730,18.100,-24,0.3
210428,183815,18.100,-14,0.4
210428,182600,18.100,-3,0.4
210428,190400,18.100,-16,0.3
210428,190900,18.100,18,0.3
210428,190015,18.100,-15,0.4
210428,183300,18.100,-3,0.3
210428,182330,18.100,-4,0.4
210428,183300,18.100,-13,0.3
210428,190830,18.100,-11,0.3
210428,190900,18.100,16,0.3
210428,184300,18.100,15,0.3
210428,183430,18.100,-4,0.3
210428,184400,18.100,-6,0.2
210428,190300,18.100,-21,-0.3
210428,183815,18.100,-4,0.3
210428,185915,18.100,6,0.3
210428,182430,18.100,-19,0.3
210428,190745,18.100,-7,0.3
210428,184145,18.100,-11,0.3
210428,190645,18.100,-12,0.9
210428,190900,18.100,4,0.4
210428,185100,18.100,-22,0.3
210428,184530,18.100,8,0.3
210428,190045,18.100,-11,0.1
210428,190845,18.100,-2,0.3
210428,182430,18.100,-14,0.4
210428,184015,18.100,4,0.4
210428,183230,18.100,0,0.3
210428,184430,18.100,-2,0.3
210428,190430,18.100,-10,0.7
210428,190815,18.100,9,0.3
210428,183045,18.100,-15,0.3
210428,182900,18.100,-21,0.4
210428,184430,18.100,-6,0.4
210428,183815,18.100,-13,0.4
210428,183130,18.100,-17,0.3
210428,182930,18.100,-16,0.4
210428,190215,18.100,-11,0.1
210428,184045,18.100,0,0.3
210428,182130,18.100,-13,0.6
210428,190745,18.100,-11,0.4
210428,184015,18.100,-12,0.4
210428,182845,18.100,-6,0.5
210428,185530,18.100,2,0.5
210428,185900,18.100,-7,0.5
210428,185945,18.100,-3,0.2
210428,184000,18.100,-5,0.5
210428,183945,18.100,-9,0.3
210428,182600,18.100,2,0.3
210428,184530,18.100,-12,0.4
210428,183030,18.100,-13,0.3
210428,182900,18.100,-12,0.4
210428,184900,18.100,-23,0.4
210428,185215,18.100,0,0.5
210428,183315,18.100,-15,0.3
210428,185115,18.100,-9,0.4
210428,185400,18.100,-7,0.4
210428,190030,18.100,25,0.3
210428,182300,18.100,3,0.4
210428,182815,18.100,0,0.4
210428,185415,18.100,-22,0.4
210428,190715,18.100,9,0.3
210428,182730,18.100,-20,0.4
210428,182700,18.100,10,0.3
210428,190500,18.100,5,0.3
210428,190530,18.100,-14,0.3
210428,185930,18.100,-10,1.5
210428,184545,18.100,-14,0.4
210428,184900,18.100,1,0.3
210428,184415,18.100,3,0.3
210428,190400,18.100,2,0.6
210428,184530,18.100,18,0.3
210428,185415,18.100,-8,0.4
210428,185145,18.100,5,0.3
210428,182400,18.100,-2,0.3
210428,183515,18.100,-16,0.3
210428,190745,18.100,-11,0.3
210428,190845,18.100,0,-0.3
210428,190230,18.100,-20,-0.3
210428,184915,18.100,16,0.3
210428,190830,18.100,-22,0.3
210428,184600,18.100,-2,0.3
210428,183330,18.100,-5,0.4
210428,182730,18.100,-15,0.4
210428,185630,18.100,-20,0.3
210428,190330,18.100,2,0.3
210428,185115,18.100,3,0.3
210428,183945,18.100,-12,0.4
210428,184300,18.100,-5,0.3
210428,183030,18.100,-4,0.4
210428,182845,18.100,-6,0.3
210428,182130,18.100,-18,0.2
210428,184615,18.100,8,0.3
210428,184300,18.100,-2,0.3
210428,190145,18.100,5,0.4
210428,184330,18.100,-11,0.3
210428,183100,18.100,-22,0.3
210428,184215,18.100,-5,0.6
210428,185415,18.100,0,0.1
210428,183200,18.100,-2,0.3
210428,190000,18.100,5,0.3
210428,185600,18.100,-3,0.5
210428,184500,18.100,19,0.4
210428,183000,18.100,-8,0.5
210428,184830,18.100,-15,0.3
210428,182330,18.100,10,0.5
210428,184145,18.100,-7,0.3
210428,182730,18.100,-12,0.4
210428,184900,18.100,-11,0.3
210428,182330,18.100,-15,0.3
210428,183300,18.100,-11,0.7
210428,183545,18.100,-4,0.3
210428,185645,18.100,6,0.3
210428,185600,18.100,-24,0.3
210428,183945,18.100,15,0.3
210428,184400,18.100,0,0.7
210428,183000,18.100,-1,0.5
210428,190345,18.100,-5,0.3
210428,184145,18.100,-20,0.4
210428,182630,18.100,-6,0.3
210428,184015,18.100,-14,0.4
210428,184630,18.100,-7,0.3
210428,182730,18.100,-9,0.2
210428,182400,18.100,-13,0.4
210428,185945,18.100,-16,0.4
210428,183945,18.100,-13,0.4
210428,185900,18.100,-5,0.4
210428,185215,18.100,-13,0.4
210428,185930,18.100,-4,0.3
210428,182900,18.100,-16,0.4
210428,190830,18.100,-8,0.4
210428,190845,18.100,-12,0.3
210428,190645,18.100,-3,-0.2
210428,190815,18.100,5,0.3
210428,184045,18.100,-11,0.7
210428,183400,18.100,-8,0.4
210428,190730,18.100,3,0.3
210428,190615,18.100,5,0.3
210428,182130,18.100,-20,0.4
210428,190530,18.100,-2,0.3
210428,183330,18.100,19,0.4
210428,183330,18.100,-7,0.5
210428,190230,18.100,-6,0.4
210428,182430,18.100,-10,0.4
210428,184945,18.100,4,0.7
210428,183915,18.100,-24,0.3
210428,190545,18.100,17,0.3
210428,183300,18.100,-14,0.3
210428,185230,18.100,-4,0.4
210428,190600,18.100,-5,0.7
210428,190100,18.100,-4,0.7
210428,185200,18.100,-5,0.4
210428,184400,18.100,-24,0.7
210428,184345,18.100,-11,0.3
210428,185600,18.100,-11,0.4
210428,182230,18.100,-8,0.4
210428,183415,18.100,-9,0.5
210428,184830,18.100,-12,0.3
