date,time,freq,rs,dt,lat,long
210713,230400,14.074,6,0.1,33.5,-97
210628,164030,14.074,2,0.4,47.5,-123
210722,220115,14.074,-13,-0.2,0,0
210830,183415,14.074,-11,0.1,34.5,-85
210908,175630,14.074,2,0.1,37.5,-85
210831,202715,14.074,-7,0,0,0
210824,223900,14.074,-9,0.4,34.5,-93
210519,165230,14.074,-20,1.7,44.5,-77
210628,171845,14.074,-17,0,0,0
210607,180445,14.074,-10,0.1,49.5,-125
210831,193830,14.074,-11,0.1,39.5,-85
210830,180130,14.074,13,-0.1,0,0
210610,184030,14.074,-11,0.2,47.5,-123
210422,222130,14.074,-14,0.8,0,0
211006,135245,14.074,-3,0.4,34.5,-83
210809,191400,14.074,-13,0.9,0,0
210628,182815,14.074,-23,1.3,0,0
210831,203115,14.074,-11,-0.1,0,0
210902,225530,14.074,-8,0.7,41.5,-73
210722,220100,14.074,-13,-0.2,0,0
210716,214630,14.074,-14,0.1,0,0
210830,180330,14.074,-8,0.8,44.5,-77
211005,215215,14.074,-16,-0.2,34.5,135
210915,203030,14.074,-14,0.2,0,0
210607,165215,14.074,-18,0.3,46.5,-65
210819,202015,14.074,0,0,0,0
210819,231515,14.074,-18,0.8,44.5,-77
210908,171200,14.074,-18,0.1,45.5,13
210830,182315,14.074,-14,-0.3,0,0
210628,205200,14.074,-23,1,0,0
210628,215215,14.074,-5,0.8,30.5,-95
210607,193130,14.074,-20,0.9,0,0
211005,205045,14.074,-3,-0.1,34.5,-87
210602,233745,14.074,-6,0.2,0,0
210910,211415,14.074,-8,0,0,0
210713,205930,14.074,-23,1,0,0
210628,183830,14.074,-18,0.6,46.5,17
211006,20400,14.074,-13,-0.3,0,0
210422,220945,14.074,-19,0.5,37.5,127
210518,195015,14.074,-8,0.4,0,0
210908,160030,14.074,1,-0.3,45.5,-123
210910,211145,14.074,-7,0.2,0,0
210422,204745,14.074,-15,0.2,35.5,-81
210809,214630,14.074,-16,0.1,30.5,-91
210422,185415,14.074,-21,0.1,34.5,-85
210713,234030,14.074,-14,0.2,0,0
210628,180515,14.074,-4,1,0,0
210831,212830,14.074,-12,0.5,17.5,-65
210603,221330,14.074,-14,0.3,0,0
210908,184530,14.074,-5,0.2,0,0
210628,215530,14.074,8,0.9,32.5,-97
210519,184800,14.074,14,-0.8,39.5,-105
210603,203045,14.074,-13,-1.3,47.5,-123
210610,202345,14.074,-10,-0.4,36.5,-83
210804,232915,14.074,-14,0.4,29.5,-83
210915,204645,14.074,-14,0.8,0,0
210603,210115,14.074,7,0.1,39.5,-121
210607,195400,14.074,-7,0.5,41.5,-113
210819,215230,14.074,-16,0.1,39.5,17
210831,220700,14.074,-24,0.2,0,0
210804,225930,14.074,-5,0.4,17.5,-65
210603,205245,14.074,13,0.1,42.5,-97
210604,220815,14.074,-12,0.4,47.5,-123
210908,202500,14.074,3,1.1,43.5,-123
210514,210845,14.074,-11,0.5,3.5,-75
210908,185000,14.074,-18,0.1,41.5,-113
210902,224000,14.074,6,0.5,30.5,-97
210713,234645,14.074,-15,0.2,40.5,-73
210422,190115,14.074,-13,0.1,40.5,-73
210910,210830,14.074,-8,0.2,42.5,-71
210519,184530,14.074,11,-1,0,0
210908,181500,14.074,-5,1.1,0,0
210628,181330,14.074,-24,0.7,0,0
210830,183100,14.074,7,0,0,0
210819,173030,14.074,-2,0,0,0
210810,193645,14.074,-11,0.8,48.5,-123
210610,195400,14.074,6,-1,0,0
210518,194300,14.074,5,0.3,0,0
210628,190900,14.074,-16,0.1,41.5,-71
210611,220645,14.074,5,0.2,0,0
210908,180100,14.074,-19,0.5,54.5,-7
211005,230915,14.074,15,-0.1,46.5,-123
210819,214345,14.074,2,0,0,0
210610,184200,14.074,-15,-1.1,41.5,-71
210713,222645,14.074,-6,0.1,33.5,-85
210607,183500,14.074,1,0.3,41.5,-89
210809,201000,14.074,-17,0.6,44.5,-93
210819,221200,14.074,2,-0.6,47.5,1
210607,150315,14.074,7,0.2,33.5,-85
210519,181600,14.074,5,0,0,0
210825,153515,14.074,-7,0.3,0,0
210422,205445,14.074,-4,0.4,29.5,-95
211006,21100,14.074,-15,-0.4,0,0
210610,202715,14.074,-14,-0.3,0,0
210910,202815,14.074,-15,-0.3,40.5,-79
210716,211215,14.074,-17,0.1,0,0
210908,195445,14.074,0,0.4,0,0
210908,164115,14.074,-13,0.3,41.5,-83
210908,180430,14.074,-12,1.4,34.5,-87
210423,175915,14.074,-12,0.1,83.5,175
210819,191345,14.074,10,0.3,0,0
210908,191115,14.074,-22,0.4,42.5,-85
211005,234345,14.074,-1,0.2,0,0
210607,184000,14.074,-24,0.2,43.5,-91
210628,193000,14.074,-14,-0.8,39.5,-75
211005,202345,14.074,7,-0.2,0,0
210607,183115,14.074,1,0.3,0,0
210422,172930,14.074,-6,0.4,83.5,175
210722,231045,14.074,-13,-0.4,40.5,-81
210819,171345,14.074,10,0.1,44.5,-123
211005,230415,14.074,-1,0.9,32.5,-93
210824,223445,14.074,-12,0.2,45.5,9
210804,233000,14.074,-19,0.2,33.5,-111
210809,215145,14.074,-8,0.4,41.5,-87
210809,204900,14.074,-9,0.5,34.5,-93
211005,233800,14.074,8,-0.7,0,0
210819,195100,14.074,-24,0.5,39.5,-75
211005,214145,14.074,2,0.1,83.5,175
210610,202145,14.074,3,0.1,0,0
210722,223130,14.074,1,0.3,83.5,175
210604,215815,14.074,-9,-0.4,0,0
210819,210500,14.074,-8,0.2,0,0
210907,201600,14.074,1,0.1,38.5,-105
210908,165415,14.074,-8,0.1,39.5,-95
210607,182230,14.074,1,0.1,0,0
210819,204730,14.074,-24,0.3,0,0
210607,170130,14.074,-3,-0.1,0,0
210910,170000,14.074,10,0.3,0,0
210511,203100,14.074,-9,-0.4,0,0
210819,210115,14.074,-15,0.2,34.5,-85
210519,163715,14.074,-24,1.2,44.5,-77
210809,221400,14.074,-8,0.3,35.5,139
210604,215615,14.074,-19,0.5,32.5,-99
210805,211245,14.074,-19,0.3,52.5,7
210908,195200,14.074,-10,0.2,42.5,-71
210902,230500,14.074,-23,0.5,0,0
210628,165345,14.074,-17,0.5,0,0
210908,185200,14.074,10,0,0,0
210819,200200,14.074,-13,-0.2,21.5,-79
210607,162715,14.074,1,-0.7,33.5,-83
211006,200,14.074,-4,-0.2,0,0
210715,225615,14.074,1,0,0,0
210819,230545,14.074,8,0.1,47.5,-123
210423,215645,14.074,12,0.1,0,0
210610,231730,14.074,-3,0.3,0,0
210713,214800,14.074,-21,0.5,17.5,-65
210423,174430,14.074,-24,0.1,32.5,-93
211005,234300,14.074,3,-0.2,0,0
210615,204400,14.074,-12,1.2,0,0
210716,221545,14.074,9,-0.7,45.5,-123
210611,171730,14.074,12,0.1,45.5,-123
210819,221430,14.074,-6,0,0,0
210713,214715,14.074,1,0.3,40.5,-75
210809,224700,14.074,5,-0.6,40.5,-111
211005,204730,14.074,-6,-0.3,0,0
210827,203030,14.074,-3,0.1,42.5,-89
210803,201215,14.074,-8,-0.2,0,0
210809,212630,14.074,-12,0.3,0,0
210713,203930,14.074,6,0.3,42.5,-89
210713,215300,14.074,-8,0.4,39.5,-85
211006,2900,14.074,-11,-0.3,0,0
210628,175800,14.074,-22,0.7,0,0
210908,172000,14.074,-5,0.3,33.5,-83
211005,223130,14.074,-8,-0.3,39.5,-87
210422,170830,14.074,0,0.6,30.5,-91
211006,15230,14.074,4,-0.2,0,0
210427,203430,14.074,-7,0,0,0
210908,164400,14.074,-22,0.7,44.5,11
210809,184745,14.074,-12,0.2,39.5,-85
210517,221400,14.074,-11,0.5,39.5,-109
210819,171900,14.074,6,0.1,0,0
210427,202615,14.074,-17,1.8,40.5,-79
210610,193315,14.074,-4,0.5,42.5,-83
211006,15330,14.074,-9,-1.1,0,0
210628,213730,14.074,-17,0.2,33.5,-97
210716,210900,14.074,-7,0.3,43.5,-97
210423,214130,14.074,-17,0.4,83.5,175
211005,195500,14.074,4,-0.3,47.5,-117
210908,195100,14.074,-15,0.4,34.5,-87
210908,191445,14.074,-13,0.2,0,0
210422,194815,14.074,-11,0.2,34.5,-93
210910,205415,14.074,16,-0.3,0,0
210611,214215,14.074,-13,0.5,-33.5,-71
211005,213900,14.074,2,-0.2,36.5,-95
210628,190945,14.074,-13,-0.1,45.5,-93
210810,190415,14.074,-17,-0.5,0,0
210611,181145,14.074,-1,0,0,0
210722,221345,14.074,-12,-0.1,0,0
210809,205915,14.074,-18,0.5,42.5,-83
210722,224800,14.074,-7,1.2,22.5,-79
210819,231115,14.074,-15,0.2,0,0
210819,215530,14.074,-13,0.1,0,0
210519,164445,14.074,-24,0.9,0,0
210806,183345,14.074,16,0.8,39.5,-121
210713,215430,14.074,2,0.5,0,0
210803,193515,14.074,-5,-0.7,30.5,-89
210819,175430,14.074,-7,0.6,40.5,-77
210519,173545,14.074,-2,0,0,0
210716,221915,14.074,-11,0.1,0,0
210819,214600,14.074,-16,0,0,0
210422,225300,14.074,3,0.2,35.5,-93
210607,192715,14.074,-21,0.7,33.5,-81
210615,231315,14.074,-11,0.1,0,0
210610,200030,14.074,2,-0.9,41.5,-87
210908,172330,14.074,-9,0.2,0,0
210610,195000,14.074,25,-1.2,30.5,-95
210713,222415,14.074,-4,0,0,0
210615,210100,14.074,-8,0.2,0,0
210511,203015,14.074,-4,-0.4,39.5,-87
210804,235800,14.074,-24,0.4,0,0
211006,14715,14.074,-15,0.4,0,0
210628,201145,14.074,-24,0.2,39.5,-85
210628,185915,14.074,-18,0,0,0
210713,223730,14.074,-15,0,0,0
210809,220430,14.074,16,0,0,0
211006,3130,14.074,-3,0.2,0,0
210628,213345,14.074,-1,0.7,40.5,-75
210908,163445,14.074,-7,0.1,43.5,-111
210819,202415,14.074,1,0.1,83.5,175
210908,180715,14.074,-9,1.2,38.5,-105
211005,213115,14.074,0,0,0,0
210830,175745,14.074,-20,0,0,0
210908,171115,14.074,7,0.3,35.5,-89
210824,222615,14.074,-8,0.5,44.5,-73
210809,211345,14.074,-11,0.5,34.5,-87
210809,213530,14.074,-10,0.7,17.5,-65
210603,212800,14.074,0,0.2,0,0
210607,164330,14.074,-13,0.7,0,0
210604,212415,14.074,-13,0,0,0
211006,12445,14.074,-11,-0.3,0,0
210810,194130,14.074,-15,0.4,48.5,-123
210809,210630,14.074,-21,0.5,36.5,139
210628,213145,14.074,-3,0.7,40.5,-75
210628,194615,14.074,-6,0.2,35.5,139
210908,185245,14.074,-15,0.1,0,0
210713,234800,14.074,-18,0.1,39.5,-77
210714,2300,14.074,-18,0,0,0
210713,214915,14.074,-16,0.1,45.5,-75
210607,202615,14.074,-13,0.1,0,0
210901,215115,14.074,9,0.3,33.5,-117
210827,204900,14.074,0,0.1,41.5,-97
210809,222215,14.074,-4,0.5,0,0
210713,234700,14.074,-15,0,0,0
211005,203700,14.074,0,-0.7,35.5,-81
210713,225300,14.074,4,0.1,38.5,-91
210819,224430,14.074,-7,-0.1,0,0
210607,171545,14.074,0,0.4,39.5,-85
210610,200045,14.074,-19,-0.9,35.5,139
210713,232830,14.074,2,-0.8,0,0
210908,154630,14.074,-14,-0.9,0,0
210603,210600,14.074,-10,0.1,33.5,-95
210806,183400,14.074,-13,0.6,38.5,-123
210908,193515,14.074,-3,-0.1,37.5,-79
210713,220300,14.074,-7,0.7,40.5,-81
210804,233345,14.074,-16,0.2,0,0
210809,204315,14.074,-13,0.3,47.5,-123
210610,194330,14.074,-20,-0.8,38.5,-95
210908,191600,14.074,-2,0.3,0,0
210809,212315,14.074,-8,0.1,47.5,-123
211006,142015,14.074,1,-1.5,32.5,-81
210809,200600,14.074,-11,0.3,30.5,-81
210908,162200,14.074,-12,-0.3,29.5,-83
210831,205815,14.074,9,0.2,46.5,-123
210713,223030,14.074,-8,0.1,0,0
210823,180800,14.074,-20,-0.8,0,0
210616,185000,14.074,-16,0.9,47.5,-123
210908,185945,14.074,-20,0.2,0,0
210809,204845,14.074,0,0.5,83.5,175
210908,175300,14.074,-5,0.1,37.5,-85
210628,201115,14.074,-17,0.1,0,0
211006,3815,14.074,-7,1.4,0,0
211005,202015,14.074,-2,-0.2,0,0
210819,203145,14.074,-2,0.3,0,0
210809,190145,14.074,7,0.1,41.5,-113
210819,201615,14.074,1,0.2,0,0
210819,221545,14.074,-23,0,0,0
211005,221045,14.074,-9,-0.3,43.5,-117
210610,213130,14.074,-11,0.1,34.5,-83
210819,181715,14.074,-10,0.3,43.5,-71
210714,3415,14.074,-11,0.2,0,0
210713,223700,14.074,-4,0.1,83.5,175
210830,181145,14.074,-9,-0.2,31.5,-93
210713,233400,14.074,-13,0.3,0,0
210819,232200,14.074,-8,0.3,-31.5,-65
210611,213900,14.074,2,0.5,47.5,-123
210819,230500,14.074,-4,0,0,0
210607,185700,14.074,-11,0.3,0,0
210713,205145,14.074,-2,1,0,0
210714,445,14.074,0,0.1,0,0
210804,235115,14.074,-15,0.4,44.5,-123
210422,171130,14.074,21,0.5,40.5,-105
210716,210845,14.074,18,-0.5,0,0
210610,180830,14.074,-7,0.1,33.5,-119
211005,210400,14.074,5,-0.6,43.5,-89
210511,203715,14.074,-14,-0.6,42.5,-89
210628,190215,14.074,-13,-0.4,45.5,-87
210607,194145,14.074,-18,0.7,40.5,-77
210819,200230,14.074,-14,0,0,0
210628,183430,14.074,-11,0.7,0,0
210610,214115,14.074,-4,0.4,0,0
210831,194330,14.074,-5,0.1,42.5,-93
210611,180430,14.074,-5,0.1,83.5,175
210607,175030,14.074,-7,0.4,34.5,-85
210810,195300,14.074,-23,0.1,0,0
210831,204830,14.074,-2,-0.1,83.5,175
210819,180500,14.074,-3,0.2,0,0
210910,172630,14.074,-5,0.4,0,0
210602,234115,14.074,-22,0.1,43.5,-75
210819,180415,14.074,1,0.3,0,0
211005,215115,14.074,-16,-0.1,0,0
210823,180630,14.074,-4,0.8,36.5,-87
210607,201615,14.074,-16,0.2,0,0
210809,224300,14.074,-16,0.2,0,0
210902,225500,14.074,-1,0.4,49.5,-123
210423,172915,14.074,-4,0,0,0
210519,164630,14.074,-5,0.8,30.5,-91
210910,210630,14.074,-11,0,0,0
211005,224415,14.074,-8,0.9,83.5,175
210819,175715,14.074,-10,0,0,0
210819,211830,14.074,-10,0.5,0,0
210908,194145,14.074,-18,0.2,0,0
210722,225500,14.074,-4,0.3,35.5,-79
210722,225830,14.074,-13,0.1,40.5,-81
210611,211400,14.074,-8,1,0,0
210604,213915,14.074,-10,0.1,39.5,-85
211005,215700,14.074,-4,-0.2,0,0
211006,143715,14.074,-12,-0.6,83.5,175
210610,184800,14.074,0,0.1,44.5,-93
211006,140230,14.074,-15,-0.6,39.5,-87
210519,180300,14.074,-12,-0.1,39.5,-75
210831,194400,14.074,-18,0,0,0
210422,211145,14.074,-5,0.8,40.5,-79
211006,144345,14.074,-10,-0.6,0,0
210713,234530,14.074,-15,0.1,42.5,-73
210603,223445,14.074,-15,0.6,83.5,175
210908,162715,14.074,7,0.1,0,0
210628,193230,14.074,-17,-0.8,46.5,17
210602,234415,14.074,-4,0.3,44.5,-121
210610,211100,14.074,-9,0.4,0,0
210422,173145,14.074,5,0.4,40.5,-83
210519,163815,14.074,-10,1,0,0
210908,171115,14.074,-4,0.2,0,0
210603,221430,14.074,-1,0.1,0,0
210628,171915,14.074,-19,0.1,0,0
211005,195930,14.074,4,-0.1,0,0
210722,230615,14.074,-15,0,0,0
210713,221630,14.074,-22,0.5,29.5,107
210602,220715,14.074,1,0.1,0,0
210819,191145,14.074,7,0.8,40.5,-111
211006,15600,14.074,-15,-0.3,0,0
210519,164430,14.074,3,0.8,45.5,-123
210831,204130,14.074,-14,0,0,0
210819,171700,14.074,13,0.1,83.5,175
210804,225900,14.074,-10,0.4,17.5,-65
210628,180500,14.074,-4,0.2,33.5,-105
210902,223415,14.074,-22,0.7,47.5,19
210819,210615,14.074,-4,0.2,30.5,-99
211005,210315,14.074,-4,-0.3,48.5,-123
210607,182500,14.074,-8,-0.1,18.5,-67
210607,170130,14.074,-15,0.4,0,0
210615,215145,14.074,6,0.2,0,0
210908,202645,14.074,-15,0.6,41.5,-81
210719,234415,14.074,-14,0.4,35.5,-97
210908,192745,14.074,-12,0.6,36.5,-77
210519,180245,14.074,-24,0.4,35.5,-81
210607,162715,14.074,2,-0.2,49.5,-123
211005,225645,14.074,-8,-0.3,0,0
210713,234130,14.074,-6,0.5,0,0
210603,204315,14.074,-1,-1.9,39.5,-105
210628,170745,14.074,2,0.6,0,0
210824,224000,14.074,-16,1,0,0
210514,212445,14.074,-2,0.1,0,0
211006,4815,14.074,-1,-0.3,0,0
211005,220245,14.074,-3,-0.2,0,0
210722,213845,14.074,-2,0,0,0
210809,190845,14.074,8,-0.4,0,0
210519,181115,14.074,-14,0,0,0
210831,214700,14.074,-11,0.2,38.5,-91
210713,214745,14.074,2,0.2,45.5,-123
210908,191545,14.074,1,0.1,43.5,-81
210809,192045,14.074,-12,0,0,0
210714,615,14.074,-10,0,0,0
210908,162530,14.074,-14,-0.3,40.5,-79
210423,175830,14.074,-6,0.1,0,0
210809,212900,14.074,10,0.3,43.5,-89
210628,170000,14.074,-22,0.4,25.5,103
210603,223915,14.074,-24,0.3,40.5,-111
210831,200630,14.074,-12,0.5,0,0
210809,192430,14.074,-17,0,0,0
211005,203000,14.074,-2,-0.3,35.5,-85
210607,180130,14.074,2,0.3,-34.5,-59
210819,202245,14.074,-18,0.1,35.5,-87
210628,202615,14.074,-4,1.1,0,0
211005,192615,14.074,-14,0.1,49.5,-123
210819,203945,14.074,-9,0.4,19.5,-99
211006,144200,14.074,3,-0.3,30.5,-83
210610,202230,14.074,-11,-0.4,36.5,-81
210713,215545,14.074,-20,0.3,38.5,-85
210518,194745,14.074,-19,0.3,39.5,-85
210422,173200,14.074,-16,0.3,44.5,-93
210610,194530,14.074,-20,-0.6,39.5,-81
210902,224630,14.074,4,0.3,48.5,-123
210628,200015,14.074,-6,0.1,28.5,-81
210819,231600,14.074,-7,0.1,0,0
210628,211500,14.074,-17,0.6,43.5,-79
210819,231000,14.074,-2,0.1,0,0
210907,204545,14.074,-9,-1,0,0
210713,214830,14.074,-3,0.1,31.5,-93
211006,10800,14.074,-8,-0.5,0,0
210610,194130,14.074,-5,-0.3,0,0
210809,204615,14.074,-4,0.5,0,0
210819,204015,14.074,-13,0.3,83.5,175
210427,203430,14.074,-6,0,0,0
210809,192730,14.074,-18,0.2,83.5,175
210819,214030,14.074,-18,0.6,44.5,11
210713,215945,14.074,-7,0.3,30.5,-97
210628,173615,14.074,-13,0.1,37.5,127
210603,205300,14.074,-11,0.1,28.5,-81
210819,231145,14.074,-7,0.1,42.5,-123
210607,194345,14.074,4,0.6,34.5,-87
210901,214330,14.074,6,0.2,0,0
210831,195800,14.074,-1,0.3,0,0
210908,195545,14.074,-17,0.5,83.5,175
211006,144145,14.074,-10,0.2,44.5,11
210809,215100,14.074,-17,0.1,41.5,-79
210610,193245,14.074,-5,1.3,43.5,-91
210422,224700,14.074,3,0.2,32.5,-93
210628,192015,14.074,-10,-0.8,0,0
210422,172145,14.074,0,-0.2,46.5,-115
210628,200645,14.074,-22,0,0,0
210610,195330,14.074,-7,-0.9,0,0
210628,202215,14.074,-13,-0.3,45.5,-87
210716,220000,14.074,-11,0,0,0
210809,192130,14.074,-14,-0.1,40.5,-111
210628,171900,14.074,7,0,0,0
210713,205745,14.074,-7,1.2,0,0
210610,201715,14.074,-15,-0.4,0,0
210831,213945,14.074,-21,-1.3,41.5,-87
210628,202530,14.074,2,0.3,0,0
210819,172230,14.074,-16,0.2,0,0
210628,162545,14.074,-18,0.3,46.5,125
210809,203645,14.074,-17,0.5,0,0
210422,195530,14.074,-12,1.2,37.5,-85
210519,182815,14.074,-8,-1.1,34.5,-87
210607,160230,14.074,-18,-0.7,0,0
210628,204115,14.074,-6,0.2,0,0
210607,150530,14.074,-13,0,0,0
210902,230330,14.074,10,0.3,36.5,-95
210914,1330,14.074,-6,-0.1,0,0
210427,175430,14.074,-12,0.4,36.5,-83
210628,203030,14.074,-13,-0.5,0,0
210818,164745,14.074,-13,0.1,83.5,175
210607,202000,14.074,7,0.1,44.5,-123
210830,183515,14.074,-21,-0.1,0,0
210611,215500,14.074,-1,0.2,0,0
210713,232100,14.074,-5,0.1,0,0
210809,192800,14.074,-5,0,0,0
210831,220830,14.074,-8,0.4,0,0
210602,232715,14.074,-18,0.2,0,0
210628,170545,14.074,8,1.3,41.5,-113
210719,235545,14.074,-8,1.1,40.5,-75
210422,190845,14.074,-16,1,0,0
210810,190745,14.074,-7,0.5,30.5,-91
210809,204700,14.074,-6,0.5,0,0
210915,204930,14.074,-7,-0.3,35.5,-107
210824,224315,14.074,-2,-0.2,0,0
210819,233330,14.074,-14,0.1,0,0
210819,185845,14.074,-24,0.4,40.5,-79
210422,165015,14.074,2,0.2,35.5,-107
210628,202330,14.074,-4,0.1,0,0
210615,205245,14.074,-10,-0.1,0,0
210628,171045,14.074,-8,0.1,-6.5,107
211005,231200,14.074,-4,-0.4,0,0
210607,181215,14.074,-20,0,0,0
210809,201645,14.074,5,0.7,41.5,-111
210615,205915,14.074,-5,-0.1,40.5,-81
210831,201430,14.074,-20,0.3,38.5,-91
210809,185500,14.074,-13,-0.1,0,0
210809,222000,14.074,-7,0.2,17.5,-65
210607,161530,14.074,-17,-0.2,39.5,-121
210819,171230,14.074,15,0.1,83.5,175
210809,214515,14.074,-14,0.1,0,0
211005,214745,14.074,4,-0.3,44.5,-123
210628,171345,14.074,-20,0,0,0
210610,184715,14.074,-13,0.1,0,0
210819,202030,14.074,-6,-0.6,0,0
210628,200700,14.074,-10,-0.8,0,0
210713,231045,14.074,-6,0,0,0
210907,204415,14.074,-13,0,0,0
210910,164230,14.074,-16,-0.1,44.5,-123
210809,181030,14.074,-15,0.1,41.5,-75
210908,200315,14.074,3,0.5,0,0
210819,195145,14.074,-8,0.5,30.5,-97
210610,192745,14.074,-8,0.7,42.5,-71
210908,181745,14.074,-11,1.1,83.5,175
210603,202015,14.074,1,-1.2,45.5,-123
210603,221815,14.074,-11,0.5,0,0
210824,223500,14.074,-8,1.4,0,0
210422,184600,14.074,-20,0.2,41.5,-93
210819,171330,14.074,-1,1.9,0,0
210831,203930,14.074,-12,0,0,0
210611,191330,14.074,-19,-0.3,0,0
210713,211900,14.074,-5,0,0,0
210809,213715,14.074,-15,1.3,41.5,-75
211005,194845,14.074,3,-0.3,44.5,-89
210713,211600,14.074,-4,1.3,18.5,-67
210819,213915,14.074,-2,1.4,0,0
210628,205345,14.074,-20,1,0,0
210713,223315,14.074,-17,0.3,38.5,21
210831,215045,14.074,-10,0,0,0
210809,205545,14.074,-5,0.9,36.5,-91
210713,215130,14.074,-14,0.3,0,0
210819,204015,14.074,-7,0.3,35.5,-81
210819,171000,14.074,-21,0.1,43.5,-79
210628,161700,14.074,-13,0.1,35.5,139
210610,231400,14.074,-12,0.1,41.5,-83
210809,212330,14.074,-1,0.3,41.5,-87
210722,221500,14.074,-20,-0.4,41.5,-83
210809,185515,14.074,3,-1.3,0,0
211005,200400,14.074,-4,-0.1,35.5,-79
210908,161430,14.074,2,-0.2,-17.5,177
210809,222345,14.074,-4,0.1,43.5,-91
210716,220715,14.074,-7,0.6,0,0
210819,171230,14.074,6,0.1,41.5,-113
210611,172545,14.074,-16,0.5,45.5,-73
210604,212530,14.074,-4,0.1,0,0
210519,164230,14.074,-16,0.8,44.5,-79
210628,175145,14.074,-20,-0.2,45.5,-87
210908,182500,14.074,-14,1.1,0,0
210819,204030,14.074,8,0.1,0,0
211006,15145,14.074,-10,-0.3,0,0
210514,211215,14.074,-5,0.2,46.5,-95
210422,190400,14.074,-21,1,0,0
210908,164230,14.074,3,0.1,43.5,-79
210603,222645,14.074,-9,0.8,29.5,-91
210819,231815,14.074,9,0.1,47.5,-123
210607,163845,14.074,-7,0,0,0
210809,195600,14.074,-10,0.2,44.5,-125
210819,220545,14.074,-6,0.1,34.5,-77
210819,210815,14.074,11,0.2,47.5,-123
210901,211145,14.074,-9,-0.4,0,0
210607,152630,14.074,-22,0,0,0
210803,194030,14.074,12,0,0,0
211006,1100,14.074,-11,-0.1,0,0
211006,530,14.074,10,-0.2,0,0
210803,200115,14.074,-11,0,0,0
210907,204100,14.074,5,0.1,0,0
210713,223515,14.074,-9,0.1,0,0
211005,204045,14.074,-6,-0.2,30.5,-91
210819,190230,14.074,-3,0.4,30.5,-97
210713,215015,14.074,-12,0.1,0,0
211006,21400,14.074,-3,-0.4,0,0
210819,202400,14.074,-11,1.3,0,0
210809,225145,14.074,-18,0,0,0
211005,215515,14.074,7,0,0,0
210615,214815,14.074,-6,0.7,0,0
210713,205645,14.074,-11,1.2,0,0
210610,203915,14.074,-7,0.5,40.5,-125
210716,220030,14.074,22,0.1,0,0
210422,171430,14.074,2,0.3,0,0
210713,233845,14.074,-9,1.6,37.5,-121
210628,210545,14.074,-10,0.3,83.5,175
210830,175745,14.074,6,0.1,43.5,-123
211005,201215,14.074,1,-0.3,83.5,175
210713,221630,14.074,6,0.2,41.5,-113
210819,193945,14.074,-10,0.5,36.5,-87
210803,200515,14.074,-9,-0.2,40.5,-83
210519,164815,14.074,-4,0.7,0,0
211005,230630,14.074,-7,-0.1,0,0
210806,182630,14.074,-11,0.5,41.5,-81
210830,182545,14.074,-19,-0.1,0,0
211006,1145,14.074,-23,-0.3,0,0
210604,205945,14.074,-15,0,0,0
210514,210515,14.074,-5,0.4,44.5,11
210713,230300,14.074,-1,0,0,0
210804,230630,14.074,-12,0.3,26.5,-81
210819,232400,14.074,-2,0.1,83.5,175
210820,130,14.074,-8,0.1,0,0
210819,182915,14.074,-24,0.2,0,0
211006,12115,14.074,-1,-0.5,0,0
210628,195200,14.074,-19,0,0,0
211005,193600,14.074,-5,-0.3,40.5,-89
210908,170200,14.074,-12,0.3,0,0
210607,153500,14.074,-7,0,0,0
210809,221915,14.074,3,0,0,0
210819,215815,14.074,-9,0.3,43.5,-91
210422,211100,14.074,2,0.9,44.5,-87
210908,201800,14.074,-17,0.9,12.5,-87
210809,205730,14.074,-9,0.5,-17.5,177
210713,221145,14.074,-19,0.3,0,0
210910,173430,14.074,-18,0.1,33.5,-83
210810,194615,14.074,-16,0.5,33.5,-85
210809,203015,14.074,-16,0.3,39.5,-83
210803,202000,14.074,-4,0.6,33.5,-81
211006,14245,14.074,-12,-0.4,0,0
210628,211815,14.074,-6,0.2,47.5,19
210713,213930,14.074,-15,0.1,33.5,-95
210907,204915,14.074,-4,-2.2,83.5,175
210422,224000,14.074,-13,0,0,0
210809,193815,14.074,0,0,0,0
210427,180515,14.074,-13,1.2,41.5,-83
210809,210930,14.074,-22,0.6,46.5,-93
210809,221100,14.074,-19,1,0,0
210810,190630,14.074,-13,1.4,41.5,-83
210422,212345,14.074,-19,0.8,83.5,175
210422,205815,14.074,-17,0.8,0,0
211006,11830,14.074,-7,0.2,0,0
210519,180945,14.074,-4,0,0,0
210519,163630,14.074,-17,1.4,0,0
210423,173600,14.074,-16,0.1,0,0
211006,135645,14.074,2,-1.6,36.5,-81
210722,231100,14.074,-13,0.2,0,0
210519,183445,14.074,-10,-1.1,47.5,21
210628,193315,14.074,-8,-0.8,41.5,-81
210604,205800,14.074,-11,0.1,44.5,-123
210615,205345,14.074,-9,0.4,0,0
210426,165615,14.074,0,0.1,29.5,-99
210804,234500,14.074,-16,0.2,0,0
210610,202030,14.074,-5,-0.4,30.5,-93
210713,220415,14.074,-12,0.3,44.5,-89
210422,202130,14.074,-9,0.4,39.5,-91
210607,162315,14.074,-24,0.1,39.5,-85
211005,195445,14.074,-7,-0.3,35.5,-79
210511,204245,14.074,-7,-0.1,0,0
210908,201445,14.074,-1,0.6,29.5,-83
210819,212115,14.074,6,0.1,0,0
